Market,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Lease Rates
Metal/Currency,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,6 Month
Priced In,USD,USD,AUD,AUD,JPY,JPY,USD,USD,AUD,AUD,JPY,JPY,USD,USD,AUD,AUD,JPY,JPY,Pald
Price Type,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,% pa
Summary,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Average,Average,Average,Average,Average,Average,
"30/09/19",1686.19,1708.19,2497.69,2531.04,181990.49,184422.12,1678.63,1700.63,2482.08,2514.98,181174.54,183617.02,1682.78,1705.23,2490.23,2524.31,181516.79,184067.59,
"01/10/19",1670.26,1692.26,2487.5,2521.07,180571.81,183051.76,1657.05,1680.95,2465.25,2498.21,179508.23,182248.6,1665.26,1687.47,2474.31,2507.96,180173.35,182659.98,
"02/10/19",1650.12,1672.12,2459.55,2493.08,177749.85,180203.29,1633.15,1658.15,2435.19,2473.16,175759.6,178549.59,1640.02,1663.31,2444.75,2480.07,176648.09,179237.01,
"03/10/19",1682.85,1704.85,2509.47,2543.03,180435.18,182862.21,1677.29,1699.29,2497.89,2532.52,179705.59,182197.87,1680.02,1702.83,2502.73,2537.58,179961.75,182505.05,
"04/10/19",1652.36,1674.36,2446.84,2480.39,176428.32,178961.65,1643.83,1665.83,2433.5,2466.8,175577.48,178010.59,1649.44,1671.44,2442.44,2475.66,176119.07,178564.59,
"05/10/19",,,,,,,,,,,,,,,,,,,
"06/10/19",,,,,,,,,,,,,,,,,,,
"07/10/19",1656.81,1678.81,2454.43,2487.39,177039.24,179457.31,1642.22,1665.72,2437.61,2472.22,175389.1,178048.81,1652.19,1674.56,2446.63,2480.44,176460.56,178928.41,
"08/10/19",1659.13,1682.81,2458.7,2494.16,178107.61,180750.62,1634.27,1656.27,2419.35,2452.28,175095.69,177519.02,1651.78,1674.33,2449.1,2483.07,177212.53,179702.82,
"09/10/19",1666.79,1693.5,2474.36,2517.47,178496.54,181223.91,1655.8,1680.8,2455.22,2494.14,177534.88,180400.26,1662.46,1686.75,2467.23,2504.33,178052.42,180770.47,
"10/10/19",1675.47,1700.47,2487.1,2522.5,180011.67,182681.49,1664.3,1690.06,2473.57,2509.59,178163.32,181225.13,1671.34,1694.39,2479.47,2514.66,179520.27,182102.32,
"11/10/19",1695.58,1717.58,2503.44,2537.28,183091.65,185536.12,1685.1,1710.73,2488.97,2526.02,182024.5,184604.87,1691.58,1715.31,2496.38,2532.32,182595.69,185265.1,
"12/10/19",,,,,,,,,,,,,,,,,,,
"13/10/19",,,,,,,,,,,,,,,,,,,
"14/10/19",1694.39,1717.5,2504.27,2539.55,183383.83,185902.2,1683.5,1707.76,2481.99,2515.1,182205.21,184899.18,1688.76,1711.76,2490.35,2524.98,182819.73,185400.89,
"15/10/19",1715.68,1737.68,2534.99,2568.27,185842.46,188295,1698.5,1723.53,2507.38,2544.85,184117.4,186761.71,1704.46,1727.88,2515.78,2551.23,184631.55,187274.66,
"16/10/19",1729.56,1751.56,2568.01,2601.07,188020.47,190482.15,1723.36,1745.36,2551.61,2584.95,187268.48,189727.97,1726.65,1748.65,2561.72,2595.3,187637.78,190138.45,
"17/10/19",1773.82,1795.82,2614.71,2647.93,192885.19,195367.26,1762.19,1784.19,2591.85,2624.94,191514.81,193994.98,1766.19,1788.94,2604.14,2638.43,192040.68,194609.75,
"18/10/19",1754.58,1776.58,2566.76,2599.75,190582.48,193043.18,1745.53,1770.53,2552.69,2589.63,189686.75,192349.81,1750.67,1773.49,2562.84,2596.93,190083.33,192649.56,
"19/10/19",,,,,,,,,,,,,,,,,,,
"20/10/19",,,,,,,,,,,,,,,,,,,
"21/10/19",1765.6,1787.6,2573.39,2605.83,191426.35,194026.1,1743.4,1773.91,2545.48,2580.61,188984.56,192372.56,1756.4,1780.85,2559.4,2595.61,190531.39,193272.23,
"22/10/19",1760.08,1782.21,2560.12,2595.7,191197.49,193690.58,1747.81,1772.81,2546.71,2583.89,189672.34,192473.98,1755.79,1778.61,2555.12,2588.91,190656.44,193213.4,
"23/10/19",1747.91,1770.9,2554.3,2586.83,189298.65,192160.36,1739.39,1761.39,2537.22,2570.04,188341.15,190912.98,1743.05,1765.93,2545.37,2579.45,188844.72,191414.13,
"24/10/19",1745.98,1767.98,2549.99,2582.88,189840.41,192320.86,1731.37,1756.37,2534.21,2569.12,188096.04,190917.42,1740.91,1763.37,2543.05,2576.7,189076.3,191627.03,
"25/10/19",1772.42,1796.38,2599.24,2635.95,192550.62,195194.65,1760.75,1785.75,2576.46,2614.95,191129.41,194003.88,1768.7,1792.61,2592.23,2628.31,192095.09,194801.64,
"26/10/19",,,,,,,,,,,,,,,,,,,
"27/10/19",,,,,,,,,,,,,,,,,,,
"28/10/19",1771.01,1793.01,2596.04,2629.09,192455.66,194938.38,1758.19,1780.19,2577.24,2609.87,191097.67,193542.26,1766.08,1788.08,2589.76,2622.76,192001.39,194495.58,
"29/10/19",1791.97,1814.12,2618.24,2651.18,195241.07,197928.4,1785.03,1807.03,2603.98,2636.46,194514.72,196966.27,1789.67,1811.92,2612.97,2646.39,194961.81,197521.58,
"30/10/19",1782.7,1805.5,2593.89,2627.71,193993.41,196582.84,1769.5,1791.62,2579.4,2612.45,192610.08,195071.59,1776.69,1799.58,2587.93,2621.85,193351.31,195925.19,
"31/10/19",1807.82,1831.5,2619.55,2652.37,196592.81,199291.14,1794.6,1819.6,2592.6,2630.62,194803.83,197717.74,1804.31,1827.39,2607.39,2641.59,196032.32,198666.53,
"01/11/19",1788.95,1811.5,2593.21,2630.32,193117.15,195750.69,1782.73,1806.67,2580.3,2615.33,192447.86,195164.05,1785.91,1808.91,2587.05,2621.1,192839.39,195441.29,
"02/11/19",,,,,,,,,,,,,,,,,,,
"03/11/19",,,,,,,,,,,,,,,,,,,
"04/11/19",1808.5,1832.5,2615.33,2650.42,195969.06,198624.68,1781.5,1803.5,2581.51,2614.15,193257.12,195715.82,1802,1824.3,2605.48,2638.3,195060.25,197549.41,
"05/11/19",1777.3,1801.5,2576.46,2616.56,193281.38,195985.19,1764.57,1786.57,2552.54,2584.74,191896.99,194521.74,1772.35,1795.56,2568.54,2602.79,192746.75,195376.61,
"06/11/19",1767.5,1795.5,2563.45,2606.71,192851.93,196158.38,1762.5,1784.51,2555.47,2587.75,192006.75,194618.66,1764.17,1787.54,2558.42,2593.02,192341.27,194994.32,
"07/11/19",1795.13,1817.13,2605.41,2637.73,195453.54,198139.86,1780.35,1804.33,2589.22,2625.75,193763.62,196220.89,1787.35,1809.77,2597.78,2631.11,194522.13,197095.81,
"08/11/19",1793.54,1815.54,2602.34,2636.17,195979.02,198709.76,1784.52,1809.52,2593.4,2629.83,194994.5,197845.98,1790.08,1812.66,2599.22,2632.79,195558,198154.11,
"09/11/19",,,,,,,,,,,,,,,,,,,
"10/11/19",,,,,,,,,,,,,,,,,,,
"11/11/19",1745.65,1767.6,2545.79,2578.56,190432.96,192898.19,1734.44,1756.44,2529.44,2561.9,189373.72,191840.6,1740.71,1762.71,2538.93,2571.74,189791.37,192278.08,
"12/11/19",1689.77,1711.77,2467.19,2499.96,184573.58,187027.99,1676.29,1700.15,2448.21,2484.87,182900,185622.38,1683.38,1706.13,2458.23,2492.25,183721.33,186310.83,
"13/11/19",1717.43,1739.43,2510.86,2544.89,187268.57,189824,1687.25,1709.25,2464.89,2498.9,183439.81,186239.88,1696.26,1718.93,2479.04,2512.93,184857.56,187440.94,
"14/11/19",1722.78,1744.78,2530.75,2564.99,187145.59,189936.75,1698.88,1720.88,2485.2,2518.12,184719.22,187214.54,1708.6,1731,2510.39,2544.33,185723.93,188316.5,
"15/11/19",1734.28,1756.28,2551.7,2585.81,188221.41,190802.26,1719.99,1741.99,2530.51,2563.26,186722.11,189197.53,1728.34,1750.34,2543.96,2577.19,187554.7,190072.69,
"16/11/19",,,,,,,,,,,,,,,,,,,
"17/11/19",,,,,,,,,,,,,,,,,,,
"18/11/19",1717.56,1739.56,2520.63,2553.82,186887.7,189351.11,1704.08,1726.16,2499.13,2531.77,185277.32,187720.3,1709.91,1732.3,2508.81,2542.16,186052.68,188560.52,
"19/11/19",1728,1750,2539.23,2574.54,187695.36,190225,1707.07,1728.97,2509.66,2543.73,185370.73,187939.04,1722.11,1744.66,2532.98,2567.08,187014.34,189561.14,
"20/11/19",1758.35,1785.6,2583.53,2624.34,190552.39,193594.75,1748.64,1771.72,2563.32,2595.93,189605.04,192196.19,1752.52,1775.07,2570.31,2604.25,190070.06,192612.72,
"21/11/19",1760.38,1788.6,2589.17,2634.94,190948.42,193884.24,1748.26,1771.91,2568.33,2606.2,189651.24,192393.99,1755.69,1779.02,2582.6,2617.72,190412.85,193034.23,
"22/11/19",1754,1778,2583.59,2616.77,190466.86,193055.24,1750.48,1772.48,2579.17,2612.35,190084.62,192562.23,1752.76,1774.94,2581.52,2614.78,190350.83,192827.55,
"23/11/19",,,,,,,,,,,,,,,,,,,
"24/11/19",,,,,,,,,,,,,,,,,,,
"25/11/19",1779,1801,2617.72,2650.87,193608.57,196092.88,1768.24,1790.24,2603.03,2636.19,192207.69,194688.6,1775.76,1798.03,2612.84,2646.39,193150.58,195658.2,
"26/11/19",1798.06,1820.5,2652.21,2685.1,195944.83,198689.37,1787.16,1809.16,2636.71,2669.95,194639.6,197126.07,1793.91,1816.22,2645.89,2679.43,195486.93,197994.72,
"27/11/19",1802.18,1824.18,2654.56,2688.94,196545.75,199109.25,1792.14,1814.52,2642.08,2674.88,195560.33,198141.37,1795.76,1818.03,2647.37,2681.14,195923.86,198456.38,
"28/11/19",1824.3,1854.3,2694.56,2737.38,199760.85,203175.65,1817.33,1839.33,2683.59,2716.88,198801.85,201314.67,1820.49,1843.81,2689.69,2724.87,199177.15,201820.09,
"29/11/19",1833.82,1855.82,2709.14,2742.46,200783.58,203305.08,1819.5,1842.14,2686.4,2719.43,199198.86,201732.75,1825.31,1848.22,2695.09,2729.54,199828.46,202425.58,
"30/11/19",,,,,,,,,,,,,,,,,,,
"01/12/19",,,,,,,,,,,,,,,,,,,
"02/12/19",1831.36,1854.83,2703.91,2737.35,200845.25,203493.4,1827.42,1849.42,2695.24,2728.06,200139.04,202659.44,1829.56,1852.32,2700.7,2734.85,200565.33,203137.85,
"03/12/19",1850.13,1871.96,2703.55,2736.62,201812.18,204249.56,1840.24,1862.24,2687.66,2721.19,200770.18,203313.31,1843.41,1865.4,2697.5,2730.58,201096.34,203599.73,
"04/12/19",1853.5,1878.5,2716.95,2755.61,200937.94,203854.82,1842.44,1864.44,2694.41,2727.38,199867.89,202533.94,1845.76,1868.31,2701.58,2735.34,200325.49,202906.54,
"05/12/19",1862.97,1888.5,2724.44,2762.58,202745.1,205638.77,1852.98,1874.98,2711.02,2743.61,201696.87,204391.57,1860.73,1884.06,2719.3,2754.44,202471.94,205170.97,
"06/12/19",1864.55,1887.5,2727.21,2763.14,202631.7,205322.25,1860.69,1882.69,2719.11,2752.07,202118.57,204601.71,1862.85,1885.16,2723.54,2757.11,202420.49,204963.48,
"07/12/19",,,,,,,,,,,,,,,,,,,
"08/12/19",,,,,,,,,,,,,,,,,,,
"09/12/19",1869.42,1891.8,2737.07,2769.69,202962.93,205470.83,1860.5,1887.19,2722.82,2761.88,202013.09,204929.96,1866.49,1890.22,2731.78,2767.24,202620.09,205292.59,
"10/12/19",1879.55,1901.55,2754.73,2787.79,204062.74,206584.39,1872,1894,2742.61,2775.24,203224.32,205688.4,1875.35,1897.35,2746.63,2779.63,203643.96,206150.28,
"11/12/19",1891.55,1913.55,2776.71,2809.84,205687.15,208173.91,1886.19,1908.19,2768.4,2801.86,205103.46,207611.07,1889.45,1911.45,2771.8,2804.96,205406.64,207946.8,
"12/12/19",1910.64,1934.5,2776.13,2812.18,207533.72,210202.77,1901.5,1923.78,2762.21,2794.57,206236.69,208980.22,1906.31,1929.13,2769.93,2804.05,206906.15,209515.99,
"13/12/19",1966.13,1988.13,2840,2872.19,215468.19,217938.81,1934,1956,2791.57,2824.14,211656.96,214162.44,1947.31,1969.98,2812.23,2845.62,213297.14,215860.33,
"14/12/19",,,,,,,,,,,,,,,,,,,
"15/12/19",,,,,,,,,,,,,,,,,,,
"16/12/19",1950.77,1972.77,2837.48,2870.32,213511.78,216057.77,1929.93,1951.93,2805.54,2838.35,211057.14,213560.66,1937.01,1959.01,2816.45,2849.14,211825.9,214380.56,
"17/12/19",1988.13,2010.13,2894.35,2927.8,217799.64,220310.25,1964.8,1993.76,2856.64,2900.44,215302.78,218455.85,1977.73,2002.04,2879.48,2915.81,216643.62,219418.48,
"18/12/19",1940.96,1962.96,2834.76,2867.73,212445.94,214991.88,1925.68,1947.68,2813.79,2847.07,210727.16,213212.53,1932.78,1955.05,2822.51,2856.06,211512.59,214063.75,
"19/12/19",1922.31,1944.31,2794.87,2827.26,210627.51,213096.38,1912.94,1934.94,2781.24,2814.05,209562.58,212069.42,1916.02,1938.79,2787.79,2821.7,209892.8,212484.02,
"20/12/19",1937.96,1959.96,2813.5,2846.27,211838.41,214321.63,1928.88,1950.88,2798.93,2831.88,210919.05,213465.29,1935.27,1957.55,2807.75,2840.91,211550.38,214092.43,
"21/12/19",,,,,,,,,,,,,,,,,,,
"22/12/19",,,,,,,,,,,,,,,,,,,
"23/12/19",1866.26,1888.26,2698.08,2730.28,204056.87,206519,1821.58,1843.58,2637.3,2669.92,199408.36,201890.45,1839.88,1863.07,2663.2,2697.28,201269.41,203871.49,
"24/12/19",1871.41,1893.41,2705.13,2737.72,204676.11,207157.99,1860.38,1882.38,2686.08,2718.24,203451.16,205913.55,1866.28,1888.55,2697.18,2730.19,204078.93,206607.18,
"25/12/19",1875.26,1899.26,2709.91,2746.58,205003.42,207968.97,1874.69,1896.69,2707.13,2739.3,204791.14,207422.02,1874.9,1897.62,2708.61,2742.45,204922.86,207655.34,
"26/12/19",1890.43,1912.43,2728.68,2760.83,207058.8,209583.2,1875.16,1897.16,2708.2,2740.37,205191.98,207792.96,1881.69,1904.39,2716.09,2749.8,205990.04,208676.13,
"27/12/19",1901.52,1923.52,2735,2767.44,208181,210685.95,1892.23,1914.23,2722.63,2754.68,207161.34,209665.61,1896.65,1918.92,2728.46,2761.33,207660.81,210231.93,
"28/12/19",,,,,,,,,,,,,,,,,,,
"29/12/19",,,,,,,,,,,,,,,,,,,
"30/12/19",1900.31,1922.5,2721.08,2752.98,207912.22,210415.57,1893.5,1917.28,2709.26,2743.28,206656.59,209347.67,1897.6,1919.98,2715.12,2747.81,207280.34,209817.01,
"31/12/19",1908.47,1930.47,2723.66,2755.85,207278.93,209784.17,1898.5,1921.13,2709.05,2742.51,206328.98,208905.03,1901.37,1923.53,2713.92,2746.42,206655.6,209183.29,
"01/01/20",1931,1955,2752.28,2786.89,209803.15,212528.05,1931,1955,2751.89,2786.89,209783.84,212528.05,1931,1955,2752.09,2786.89,209793.5,212528.05,
"02/01/20",1943.62,1965.62,2773.43,2806.83,211329.8,213898.77,1930,1954,2754.39,2789.44,209771.7,212477.96,1936.33,1958.75,2762.25,2795.22,210432.69,212996.09,
"03/01/20",1957.11,1980.8,2813.92,2850.07,211901.59,214466.34,1951.96,1973.96,2794.9,2827.21,210981.59,213476.96,1955.17,1977.37,2805.32,2838.12,211452.88,213969.79,
"04/01/20",,,,,,,,,,,,,,,,,,,
"05/01/20",,,,,,,,,,,,,,,,,,,
"06/01/20",2010.12,2032.12,2895.59,2927.7,217133.16,219570.57,1994.75,2016.75,2867.67,2900.96,215472.9,218028.34,2004.04,2026.25,2885.32,2918.45,216428.99,218949.56,
"07/01/20",2021.8,2044.94,2925.76,2962.4,219173.9,221835.09,2013.49,2037.31,2905.36,2941.41,218403.26,220987.02,2017.62,2041.62,2912.99,2948.4,218731.11,221429.22,
"08/01/20",2070.53,2092.53,3011.24,3043.68,224528.27,226976.73,2019.83,2041.83,2943.07,2975.99,217778.07,220252.2,2042.93,2065.62,2973.97,3007.77,220954.04,223512.76,
"09/01/20",2132.16,2154.98,3102.68,3136.8,232831.87,235348.23,2074.98,2096.98,3016.84,3051.04,226816.06,229409.61,2112.47,2135.16,3073.18,3107.29,230694.77,233298.95,
"10/01/20",2107.38,2131.5,3074.22,3107.18,230694.89,233697.66,2092.18,2114.18,3043.71,3076.51,229147.6,231629.56,2099.26,2121.89,3056.71,3090.65,229891.71,232486.13,
"11/01/20",,,,,,,,,,,,,,,,,,,
"12/01/20",,,,,,,,,,,,,,,,,,,
"13/01/20",2111.2,2134.92,3056.96,3092.74,231366.41,234029.93,2107.41,2128.87,3046.7,3078.63,230813.4,233286.73,2109.18,2131.45,3051.44,3084.29,231143.18,233677.59,
"14/01/20",2132.27,2157.27,3087.11,3125.28,234443.09,237278.13,2116.46,2138.46,3066.89,3099.67,232895.26,235423.06,2124.25,2146.79,3078.34,3112.19,233702.27,236306.83,
"15/01/20",2204.83,2229.83,3200.51,3239.15,242222.62,245214.41,2182.28,2204.28,3162.27,3195.07,239810.75,242316.5,2190.13,2213.18,3175.49,3209.84,240671.55,243315,
"16/01/20",2318,2343,3352.13,3389.27,255026.36,257894.01,2252,2274,3261.4,3294.22,247337.16,249889.86,2273.19,2297.29,3290.18,3325.78,249857.98,252602.68,
"17/01/20",2385.08,2407.08,3453.13,3485.49,262716.56,265236.15,2299,2321,3332.37,3365.23,253234.85,255750.99,2321.21,2344.71,3364.76,3400.02,255727.85,258449.58,
"18/01/20",,,,,,,,,,,,,,,,,,,
"19/01/20",,,,,,,,,,,,,,,,,,,
"20/01/20",2543,2567,3699.45,3735.45,280086.02,282857.73,2470,2494,3590.12,3626.58,272021.1,274813.86,2495.01,2519.37,3625.32,3661.84,274822.54,277634.87,
"21/01/20",2514.07,2538.72,3661.96,3699.68,276371.72,279335.36,2448.76,2473.41,3573.27,3610.29,269216.67,272025.63,2498.51,2522.99,3640.17,3676.94,274787.95,277606.58,
"22/01/20",2434.23,2458.88,3558.82,3595.91,267740.96,270550.57,2377,2401,3475.31,3512.31,261208.53,263941.93,2405.74,2431.04,3516.65,3554.68,264511.73,267422.26,
"23/01/20",2502.5,2526.5,3646.59,3682.21,274209.64,277102.2,2467.84,2491.84,3590.63,3626.6,270405.47,273133.9,2488.6,2512.73,3624.48,3660.87,272789.52,275594.52,
"24/01/20",2464.68,2489.33,3595.97,3633,270153.57,272979.93,2422.5,2447.5,3538.05,3575.08,265312.2,268123.63,2438.03,2462.74,3560.77,3597.74,266966.66,269773.36,
"25/01/20",,,,,,,,,,,,,,,,,,,
"26/01/20",,,,,,,,,,,,,,,,,,,
"27/01/20",,,,,,,,,,,,,,,,,,,
"28/01/20",2327.58,2352.23,3442.15,3479.63,253799.32,256581.25,2273.19,2297.84,3366.19,3403.2,247754.98,250510.52,2290.87,2315.34,3390.79,3428.17,249603.5,252391.84,
"29/01/20",2306.63,2331.28,3411.87,3448.79,251676.4,254435.9,2269.19,2293.84,3354.8,3391.75,247614.01,250418.51,2289.5,2314.18,3383.09,3420.35,249870.59,252663.92,
"30/01/20",2298.54,2323.2,3407.77,3444.84,250413.06,253159.1,2252.5,2276.5,3350.44,3387.14,245049.48,248001.91,2277,2301.52,3378.68,3416.47,247938.26,250762.01,
"31/01/20",2314.26,2339.05,3447.43,3484.22,252393.43,255190.36,2283.85,2307.85,3403.14,3440.44,249008.17,251763.36,2301.64,2326.28,3427.8,3465.57,250900.36,253702.48,
"01/02/20",,,,,,,,,,,,,,,,,,,
"02/02/20",,,,,,,,,,,,,,,,,,,
"03/02/20",2278.56,2303.21,3400.91,3439.28,247269.33,250059.51,2268.31,2292.31,3386.99,3423.81,246111.47,248851.9,2273.41,2297.86,3394.21,3431.8,246655.73,249430.82,
"04/02/20",2395.5,2419.5,3563.67,3600.45,261109.5,263846.48,2310.5,2334.5,3451.29,3489.04,250781.67,253503.36,2337.87,2362.43,3485.89,3523.56,254277.17,257066.2,
"05/02/20",2477.02,2501.67,3656.66,3694.14,271555.7,274358.15,2414.39,2438.82,3583.78,3621.11,264206.7,266977.63,2436.65,2461.04,3613.52,3650.91,266669.08,269459.47,
"06/02/20",2440.38,2465.38,3610.56,3648.63,268148.95,271019.22,2398.5,2422.5,3552.81,3588.89,263547.18,266256.98,2422.87,2447.6,3587.17,3625.09,266165.82,269019.83,
"07/02/20",2350.03,2374.68,3494.04,3531.79,258362.3,261167.31,2278.5,2303.5,3388.1,3427.83,250475.51,253454.11,2328.22,2352.82,3465.08,3502.79,255854.58,258679.92,
"08/02/20",,,,,,,,,,,,,,,,,,,
"09/02/20",,,,,,,,,,,,,,,,,,,
"10/02/20",2342.3,2366.95,3497.54,3534.87,257184.54,259962.12,2310.69,2335.34,3458.75,3496.07,253320.94,256093.38,2321.29,2345.85,3468.38,3505.84,254727.89,257519.35,
"11/02/20",2350.4,2375.23,3508.08,3545.12,258191.44,261014.27,2328.79,2352.79,3469.07,3507.44,255771.01,258642.2,2344.66,2368.91,3497.49,3535.17,257502.68,260321.29,
"12/02/20",2340.5,2365.1,3483.92,3520.17,257083.39,259948.14,2331.25,2355.25,3456.26,3492.88,256127.7,259070.45,2337.17,2361.69,3473.97,3511.59,256729.93,259549.38,
"13/02/20",2399.51,2424.51,3571.23,3608.98,263586.17,266405.16,2368.9,2393.54,3516.78,3553.88,259876.89,262738.89,2383.36,2408.13,3544.75,3582.86,261792.67,264654.1,
"14/02/20",2430.36,2454.36,3613.97,3651.16,266826.36,269605.95,2412.38,2437.03,3589.32,3627.07,264715.94,267542.64,2421.93,2446.32,3602.46,3639.76,265884.26,268683.51,
"15/02/20",,,,,,,,,,,,,,,,,,,
"16/02/20",,,,,,,,,,,,,,,,,,,
"17/02/20",2439.5,2461.5,3626.97,3660.22,267914.26,270454.01,2421.69,2443.69,3604.8,3639.15,265828.91,268317.16,2434,2456,3618.57,3652.69,267257.71,269818.25,
"18/02/20",2524.47,2546.47,3772.93,3806.38,277085.83,279576.94,2503.48,2525.48,3736.99,3770.34,274531.62,277120.92,2515.89,2538.16,3758.99,3793.25,276079.94,278639.35,
"19/02/20",2811,2833,4196.15,4229.62,309687.87,312196.6,2616.28,2638.28,3907.81,3941.26,287529.17,290026.12,2700.44,2723.8,4033.74,4069.63,297000.22,299697.43,
"20/02/20",2748.55,2772.55,4113.36,4150.52,305583.79,308390.74,2691.19,2715.84,4047.96,4086.1,300444.45,303467.96,2714.71,2739.15,4082.79,4120.65,302295.55,305162.87,
"21/02/20",2706.67,2745.24,4101.62,4152.53,303118.85,307501.95,2666.88,2699.07,4032.78,4091.08,298236.66,302187.88,2685.58,2721.21,4066.96,4122.35,300555.5,304728.6,
"22/02/20",,,,,,,,,,,,,,,,,,,
"23/02/20",,,,,,,,,,,,,,,,,,,
"24/02/20",2710.07,2748.73,4104.92,4161.59,302254.11,306675.81,2681.97,2717,4045.75,4116.3,298688.58,302972.67,2693.59,2733.48,4078.86,4141.09,300323.53,304959.18,
"25/02/20",2676.82,2712.16,4049.04,4104.36,295708.31,299775.04,2627.48,2658.61,3974.4,4028.2,291212.32,294308.13,2644.93,2686.36,3998.36,4062.78,293000.87,297767.28,
"26/02/20",2726.63,2757.37,4135.92,4189.61,300992.69,304468.8,2677.78,2719.95,4058.72,4126.23,295011.02,299820.09,2701.13,2737.37,4097.21,4153.76,297981.31,302145.87,
"27/02/20",2824.17,2871.24,4308.42,4381.57,311225.83,316478.24,2776.67,2806.58,4238.8,4286.82,305489.23,309848.31,2800.46,2841.08,4271.67,4335.1,308620.34,313256.55,
"28/02/20",2847.06,2894.55,4326.18,4399.68,312094.72,317445.3,2689.09,2725.91,4113.02,4170.61,293541.06,297696.63,2775.04,2814.35,4241.3,4302.92,302685.09,307133.32,
"29/02/20",,,,,,,,,,,,,,,,,,,
"01/03/20",,,,,,,,,,,,,,,,,,,
"02/03/20",2643.9,2685.1,4037.19,4095.64,285356.13,290098.2,2525.66,2558.34,3875.49,3926.24,271937.81,275533.22,2601.21,2638.6,3986.45,4045,280911.24,285087.9,
"03/03/20",2553.45,2585.58,3917.99,3968.05,276452.47,280378.29,2506.97,2549.1,3825.1,3895.16,270351.64,275552.54,2529.2,2569.06,3865.73,3927.94,273188.36,277726.36,
"04/03/20",2497.09,2532.66,3789.79,3846.69,267338.46,271995.82,2425.87,2469.32,3667.78,3734.04,260586.96,265353.13,2473.52,2513.78,3747.38,3809.62,265420.25,269910.85,
"05/03/20",2613.2,2635.27,3943.26,3977.77,280317.96,282817.18,2486.44,2526.54,3753.68,3812.49,266471.77,271325.13,2538.91,2565.81,3832.99,3874.93,272571.92,275686.3,
"06/03/20",2528.21,2554.84,3822.51,3861.61,268344.21,271553.94,2478.38,2509.33,3761.39,3809.52,262460.44,265863.51,2502.69,2532.4,3787.55,3833.51,265117.71,268380.93,
"07/03/20",,,,,,,,,,,,,,,,,,,
"08/03/20",,,,,,,,,,,,,,,,,,,
"09/03/20",2491.53,2539.5,3864.52,3922.35,259343.36,263445.64,2373.5,2435.5,3600.58,3696.87,243141.34,249760.53,2471.94,2514.93,3785.34,3852.44,254246.4,258859.98,
"10/03/20",2511.63,2555.88,3822.93,3894.38,261829.63,266452.16,2480.35,2525.9,3758.13,3833.26,254272.25,259429.01,2495.55,2542.03,3799.93,3872.07,259529.08,264526.68,
"11/03/20",2405.03,2449.39,3691.53,3767.22,251942.77,257504.37,2343.38,2386.49,3592.49,3661.38,245984.6,249834.15,2385.29,2427.87,3665.22,3732,249593.05,254242.95,
"12/03/20",2287.97,2333.65,3531.41,3607.59,239573.34,244496.51,2175.12,2218.52,3366.54,3434.77,224776.9,229372.78,2247.2,2288.76,3476.49,3542.33,233497.18,237994.99,
"13/03/20",1953.02,1995.31,3103.48,3169.67,206317.96,210821.05,1831.35,1861.49,2910.97,2951,192200.18,195724.46,1862.51,1900.9,2957.77,3019.75,195823.2,199985.92,
"14/03/20",,,,,,,,,,,,,,,,,,,
"15/03/20",,,,,,,,,,,,,,,,,,,
"16/03/20",1873,1898,3048.5,3091.71,199212.28,202137,1710.21,1756.92,2770.47,2868.91,181709.81,188605.36,1767.37,1805.21,2871.6,2934.64,188450.44,192730.97,
"17/03/20",1659,1694.99,2709.46,2766.88,176982.12,180872.38,1564.49,1602.87,2577.84,2643.26,167024.95,171314.75,1612.04,1650.83,2641.32,2705.87,171676.23,175991.83,
"18/03/20",1667.16,1720.59,2774.9,2864.79,178652.87,184774.16,1578.94,1617.94,2661.28,2729.32,169704.47,174106.52,1630.32,1666.91,2718.62,2780.7,174792.68,178882.89,
"19/03/20",1643,1669.92,2930.5,2976.41,178725.54,181728.6,1496.74,1526.28,2705.6,2760.5,163204.53,166623.99,1589.8,1622.88,2818.5,2878.55,173024.44,176825.71,
"20/03/20",1699.47,1752.08,2898.45,2968.25,186210.93,191922.84,1635.54,1660.25,2783.38,2826.38,180903.85,184279.2,1660.53,1700.96,2832.64,2902.97,182853.14,187475.4,
"21/03/20",,,,,,,,,,,,,,,,,,,
"22/03/20",,,,,,,,,,,,,,,,,,,
"23/03/20",1640.84,1695.27,2839.81,2946.25,181191.25,187259.52,1612.52,1637.35,2801.46,2846.58,177812.58,181107.28,1624.35,1664.05,2823.27,2893.68,179450.73,184225.33,
