Date,market,metal,currency,type,summary,price
26/06/18,Perth Mint Spot,Gold,AUD,Bid,Low,1695.36
27/06/18,Perth Mint Spot,Gold,AUD,Bid,Low,1696.69
28/06/18,Perth Mint Spot,Gold,AUD,Bid,Low,1697.36
29/06/18,Perth Mint Spot,Gold,AUD,Bid,Low,1687.89
02/07/18,Perth Mint Spot,Gold,AUD,Bid,Low,1688.24
03/07/18,Perth Mint Spot,Gold,AUD,Bid,Low,1680.23
04/07/18,Perth Mint Spot,Gold,AUD,Bid,Low,1693.65
05/07/18,Perth Mint Spot,Gold,AUD,Bid,Low,1693.65
06/07/18,Perth Mint Spot,Gold,AUD,Bid,Low,1689.95
09/07/18,Perth Mint Spot,Gold,AUD,Bid,Low,1683.02
10/07/18,Perth Mint Spot,Gold,AUD,Bid,Low,1679.19
11/07/18,Perth Mint Spot,Gold,AUD,Bid,Low,1681.3
12/07/18,Perth Mint Spot,Gold,AUD,Bid,Low,1680.31
13/07/18,Perth Mint Spot,Gold,AUD,Bid,Low,1675.09
16/07/18,Perth Mint Spot,Gold,AUD,Bid,Low,1668.2
17/07/18,Perth Mint Spot,Gold,AUD,Bid,Low,1664.92
18/07/18,Perth Mint Spot,Gold,AUD,Bid,Low,1658.61
19/07/18,Perth Mint Spot,Gold,AUD,Bid,Low,1643.63
20/07/18,Perth Mint Spot,Gold,AUD,Bid,Low,1653.3
23/07/18,Perth Mint Spot,Gold,AUD,Bid,Low,1653.56
24/07/18,Perth Mint Spot,Gold,AUD,Bid,Low,1649.66
25/07/18,Perth Mint Spot,Gold,AUD,Bid,Low,1645.61
26/07/18,Perth Mint Spot,Gold,AUD,Bid,Low,1646.52
27/07/18,Perth Mint Spot,Gold,AUD,Bid,Low,1650.0
30/07/18,Perth Mint Spot,Gold,AUD,Bid,Low,1646.55
31/07/18,Perth Mint Spot,Gold,AUD,Bid,Low,1639.1
01/08/18,Perth Mint Spot,Gold,AUD,Bid,Low,1643.48
02/08/18,Perth Mint Spot,Gold,AUD,Bid,Low,1639.8
03/08/18,Perth Mint Spot,Gold,AUD,Bid,Low,1632.9
06/08/18,Perth Mint Spot,Gold,AUD,Bid,Low,1635.5
07/08/18,Perth Mint Spot,Gold,AUD,Bid,Low,1626.47
08/08/18,Perth Mint Spot,Gold,AUD,Bid,Low,1626.88
09/08/18,Perth Mint Spot,Gold,AUD,Bid,Low,1627.51
10/08/18,Perth Mint Spot,Gold,AUD,Bid,Low,1639.97
13/08/18,Perth Mint Spot,Gold,AUD,Bid,Low,1651.79
14/08/18,Perth Mint Spot,Gold,AUD,Bid,Low,1637.24
15/08/18,Perth Mint Spot,Gold,AUD,Bid,Low,1637.76
16/08/18,Perth Mint Spot,Gold,AUD,Bid,Low,1601.26
17/08/18,Perth Mint Spot,Gold,AUD,Bid,Low,1611.12
20/08/18,Perth Mint Spot,Gold,AUD,Bid,Low,1615.32
21/08/18,Perth Mint Spot,Gold,AUD,Bid,Low,1617.47
22/08/18,Perth Mint Spot,Gold,AUD,Bid,Low,1620.62
23/08/18,Perth Mint Spot,Gold,AUD,Bid,Low,1623.3
24/08/18,Perth Mint Spot,Gold,AUD,Bid,Low,1623.81
27/08/18,Perth Mint Spot,Gold,AUD,Bid,Low,1640.39
28/08/18,Perth Mint Spot,Gold,AUD,Bid,Low,1643.04
29/08/18,Perth Mint Spot,Gold,AUD,Bid,Low,1633.58
30/08/18,Perth Mint Spot,Gold,AUD,Bid,Low,1645.84
31/08/18,Perth Mint Spot,Gold,AUD,Bid,Low,1648.53
03/09/18,Perth Mint Spot,Gold,AUD,Bid,Low,1663.02
04/09/18,Perth Mint Spot,Gold,AUD,Bid,Low,1655.02
05/09/18,Perth Mint Spot,Gold,AUD,Bid,Low,1651.19
06/09/18,Perth Mint Spot,Gold,AUD,Bid,Low,1660.12
07/09/18,Perth Mint Spot,Gold,AUD,Bid,Low,1662.24
10/09/18,Perth Mint Spot,Gold,AUD,Bid,Low,1671.88
11/09/18,Perth Mint Spot,Gold,AUD,Bid,Low,1672.58
12/09/18,Perth Mint Spot,Gold,AUD,Bid,Low,1674.47
13/09/18,Perth Mint Spot,Gold,AUD,Bid,Low,1671.65
14/09/18,Perth Mint Spot,Gold,AUD,Bid,Low,1667.86
17/09/18,Perth Mint Spot,Gold,AUD,Bid,Low,1664.93
18/09/18,Perth Mint Spot,Gold,AUD,Bid,Low,1658.11
19/09/18,Perth Mint Spot,Gold,AUD,Bid,Low,1652.24
20/09/18,Perth Mint Spot,Gold,AUD,Bid,Low,1649.96
21/09/18,Perth Mint Spot,Gold,AUD,Bid,Low,1651.82
25/09/18,Perth Mint Spot,Gold,AUD,Bid,Low,1648.0
26/09/18,Perth Mint Spot,Gold,AUD,Bid,Low,1647.26
27/09/18,Perth Mint Spot,Gold,AUD,Bid,Low,1642.72
28/09/18,Perth Mint Spot,Gold,AUD,Bid,Low,1634.56
01/10/18,Perth Mint Spot,Gold,AUD,Bid,Low,1639.57
02/10/18,Perth Mint Spot,Gold,AUD,Bid,Low,1641.5
03/10/18,Perth Mint Spot,Gold,AUD,Bid,Low,1672.22
04/10/18,Perth Mint Spot,Gold,AUD,Bid,Low,1682.08
05/10/18,Perth Mint Spot,Gold,AUD,Bid,Low,1689.39
08/10/18,Perth Mint Spot,Gold,AUD,Bid,Low,1689.62
09/10/18,Perth Mint Spot,Gold,AUD,Bid,Low,1674.83
10/10/18,Perth Mint Spot,Gold,AUD,Bid,Low,1665.17
11/10/18,Perth Mint Spot,Gold,AUD,Bid,Low,1681.79
12/10/18,Perth Mint Spot,Gold,AUD,Bid,Low,1705.94
15/10/18,Perth Mint Spot,Gold,AUD,Bid,Low,1712.14
16/10/18,Perth Mint Spot,Gold,AUD,Bid,Low,1714.26
17/10/18,Perth Mint Spot,Gold,AUD,Bid,Low,1707.32
18/10/18,Perth Mint Spot,Gold,AUD,Bid,Low,1709.62
19/10/18,Perth Mint Spot,Gold,AUD,Bid,Low,1720.14
22/10/18,Perth Mint Spot,Gold,AUD,Bid,Low,1717.09
23/10/18,Perth Mint Spot,Gold,AUD,Bid,Low,1721.85
24/10/18,Perth Mint Spot,Gold,AUD,Bid,Low,1729.72
25/10/18,Perth Mint Spot,Gold,AUD,Bid,Low,1739.17
26/10/18,Perth Mint Spot,Gold,AUD,Bid,Low,1735.61
29/10/18,Perth Mint Spot,Gold,AUD,Bid,Low,1728.13
30/10/18,Perth Mint Spot,Gold,AUD,Bid,Low,1722.62
31/10/18,Perth Mint Spot,Gold,AUD,Bid,Low,1710.44
01/11/18,Perth Mint Spot,Gold,AUD,Bid,Low,1704.14
02/11/18,Perth Mint Spot,Gold,AUD,Bid,Low,1698.66
05/11/18,Perth Mint Spot,Gold,AUD,Bid,Low,1707.8
06/11/18,Perth Mint Spot,Gold,AUD,Bid,Low,1698.91
07/11/18,Perth Mint Spot,Gold,AUD,Bid,Low,1688.61
08/11/18,Perth Mint Spot,Gold,AUD,Bid,Low,1674.67
09/11/18,Perth Mint Spot,Gold,AUD,Bid,Low,1678.36
12/11/18,Perth Mint Spot,Gold,AUD,Bid,Low,1669.4
13/11/18,Perth Mint Spot,Gold,AUD,Bid,Low,1664.07
14/11/18,Perth Mint Spot,Gold,AUD,Bid,Low,1659.85
15/11/18,Perth Mint Spot,Gold,AUD,Bid,Low,1658.66
16/11/18,Perth Mint Spot,Gold,AUD,Bid,Low,1663.44
19/11/18,Perth Mint Spot,Gold,AUD,Bid,Low,1663.62
20/11/18,Perth Mint Spot,Gold,AUD,Bid,Low,1671.57
21/11/18,Perth Mint Spot,Gold,AUD,Bid,Low,1682.87
22/11/18,Perth Mint Spot,Gold,AUD,Bid,Low,1683.48
23/11/18,Perth Mint Spot,Gold,AUD,Bid,Low,1684.8
26/11/18,Perth Mint Spot,Gold,AUD,Bid,Low,1683.66
27/11/18,Perth Mint Spot,Gold,AUD,Bid,Low,1678.65
28/11/18,Perth Mint Spot,Gold,AUD,Bid,Low,1671.98
29/11/18,Perth Mint Spot,Gold,AUD,Bid,Low,1666.56
30/11/18,Perth Mint Spot,Gold,AUD,Bid,Low,1667.98
03/12/18,Perth Mint Spot,Gold,AUD,Bid,Low,1653.95
04/12/18,Perth Mint Spot,Gold,AUD,Bid,Low,1668.78
05/12/18,Perth Mint Spot,Gold,AUD,Bid,Low,1681.74
06/12/18,Perth Mint Spot,Gold,AUD,Bid,Low,1697.57
07/12/18,Perth Mint Spot,Gold,AUD,Bid,Low,1707.05
10/12/18,Perth Mint Spot,Gold,AUD,Bid,Low,1723.46
11/12/18,Perth Mint Spot,Gold,AUD,Bid,Low,1723.75
12/12/18,Perth Mint Spot,Gold,AUD,Bid,Low,1718.53
13/12/18,Perth Mint Spot,Gold,AUD,Bid,Low,1716.86
14/12/18,Perth Mint Spot,Gold,AUD,Bid,Low,1714.73
17/12/18,Perth Mint Spot,Gold,AUD,Bid,Low,1720.3
18/12/18,Perth Mint Spot,Gold,AUD,Bid,Low,1728.63
19/12/18,Perth Mint Spot,Gold,AUD,Bid,Low,1731.81
20/12/18,Perth Mint Spot,Gold,AUD,Bid,Low,1742.39
21/12/18,Perth Mint Spot,Gold,AUD,Bid,Low,1766.16
24/12/18,Perth Mint Spot,Gold,AUD,Bid,Low,1782.06
25/12/18,Perth Mint Spot,Gold,AUD,Bid,Low,1790.9
26/12/18,Perth Mint Spot,Gold,AUD,Bid,Low,1793.6
27/12/18,Perth Mint Spot,Gold,AUD,Bid,Low,1788.62
28/12/18,Perth Mint Spot,Gold,AUD,Bid,Low,1807.31
31/12/18,Perth Mint Spot,Gold,AUD,Bid,Low,1804.33
01/01/19,Perth Mint Spot,Gold,AUD,Bid,Low,1810.51
02/01/19,Perth Mint Spot,Gold,AUD,Bid,Low,1812.99
03/01/19,Perth Mint Spot,Gold,AUD,Bid,Low,1846.58
04/01/19,Perth Mint Spot,Gold,AUD,Bid,Low,1834.06
07/01/19,Perth Mint Spot,Gold,AUD,Bid,Low,1799.41
08/01/19,Perth Mint Spot,Gold,AUD,Bid,Low,1793.76
09/01/19,Perth Mint Spot,Gold,AUD,Bid,Low,1787.35
10/01/19,Perth Mint Spot,Gold,AUD,Bid,Low,1797.8
11/01/19,Perth Mint Spot,Gold,AUD,Bid,Low,1787.07
14/01/19,Perth Mint Spot,Gold,AUD,Bid,Low,1783.68
15/01/19,Perth Mint Spot,Gold,AUD,Bid,Low,1782.88
16/01/19,Perth Mint Spot,Gold,AUD,Bid,Low,1785.31
17/01/19,Perth Mint Spot,Gold,AUD,Bid,Low,1799.51
18/01/19,Perth Mint Spot,Gold,AUD,Bid,Low,1787.77
21/01/19,Perth Mint Spot,Gold,AUD,Bid,Low,1781.86
22/01/19,Perth Mint Spot,Gold,AUD,Bid,Low,1783.38
23/01/19,Perth Mint Spot,Gold,AUD,Bid,Low,1794.23
24/01/19,Perth Mint Spot,Gold,AUD,Bid,Low,1789.03
25/01/19,Perth Mint Spot,Gold,AUD,Bid,Low,1798.4
28/01/19,Perth Mint Spot,Gold,AUD,Bid,Low,1808.45
29/01/19,Perth Mint Spot,Gold,AUD,Bid,Low,1815.49
30/01/19,Perth Mint Spot,Gold,AUD,Bid,Low,1820.89
31/01/19,Perth Mint Spot,Gold,AUD,Bid,Low,1811.12
01/02/19,Perth Mint Spot,Gold,AUD,Bid,Low,1812.36
04/02/19,Perth Mint Spot,Gold,AUD,Bid,Low,1810.7
05/02/19,Perth Mint Spot,Gold,AUD,Bid,Low,1804.17
06/02/19,Perth Mint Spot,Gold,AUD,Bid,Low,1810.81
07/02/19,Perth Mint Spot,Gold,AUD,Bid,Low,1829.65
08/02/19,Perth Mint Spot,Gold,AUD,Bid,Low,1841.83
11/02/19,Perth Mint Spot,Gold,AUD,Bid,Low,1841.96
12/02/19,Perth Mint Spot,Gold,AUD,Bid,Low,1843.29
13/02/19,Perth Mint Spot,Gold,AUD,Bid,Low,1837.13
14/02/19,Perth Mint Spot,Gold,AUD,Bid,Low,1831.69
15/02/19,Perth Mint Spot,Gold,AUD,Bid,Low,1842.58
18/02/19,Perth Mint Spot,Gold,AUD,Bid,Low,1845.22
19/02/19,Perth Mint Spot,Gold,AUD,Bid,Low,1855.43
20/02/19,Perth Mint Spot,Gold,AUD,Bid,Low,1864.05
21/02/19,Perth Mint Spot,Gold,AUD,Bid,Low,1856.56
22/02/19,Perth Mint Spot,Gold,AUD,Bid,Low,1860.39
25/02/19,Perth Mint Spot,Gold,AUD,Bid,Low,1851.38
26/02/19,Perth Mint Spot,Gold,AUD,Bid,Low,1846.09
27/02/19,Perth Mint Spot,Gold,AUD,Bid,Low,1842.76
28/02/19,Perth Mint Spot,Gold,AUD,Bid,Low,1840.58
01/03/19,Perth Mint Spot,Gold,AUD,Bid,Low,1839.15
04/03/19,Perth Mint Spot,Gold,AUD,Bid,Low,1814.71
05/03/19,Perth Mint Spot,Gold,AUD,Bid,Low,1810.16
06/03/19,Perth Mint Spot,Gold,AUD,Bid,Low,1813.23
07/03/19,Perth Mint Spot,Gold,AUD,Bid,Low,1817.66
08/03/19,Perth Mint Spot,Gold,AUD,Bid,Low,1827.56
11/03/19,Perth Mint Spot,Gold,AUD,Bid,Low,1834.2
12/03/19,Perth Mint Spot,Gold,AUD,Bid,Low,1823.66
13/03/19,Perth Mint Spot,Gold,AUD,Bid,Low,1834.55
14/03/19,Perth Mint Spot,Gold,AUD,Bid,Low,1838.29
15/03/19,Perth Mint Spot,Gold,AUD,Bid,Low,1825.5
18/03/19,Perth Mint Spot,Gold,AUD,Bid,Low,1822.03
19/03/19,Perth Mint Spot,Gold,AUD,Bid,Low,1831.99
20/03/19,Perth Mint Spot,Gold,AUD,Bid,Low,1834.18
21/03/19,Perth Mint Spot,Gold,AUD,Bid,Low,1833.31
22/03/19,Perth Mint Spot,Gold,AUD,Bid,Low,1836.9
25/03/19,Perth Mint Spot,Gold,AUD,Bid,Low,1848.34
26/03/19,Perth Mint Spot,Gold,AUD,Bid,Low,1841.54
27/03/19,Perth Mint Spot,Gold,AUD,Bid,Low,1840.19
28/03/19,Perth Mint Spot,Gold,AUD,Bid,Low,1840.52
29/03/19,Perth Mint Spot,Gold,AUD,Bid,Low,1809.13
01/04/19,Perth Mint Spot,Gold,AUD,Bid,Low,1803.81
02/04/19,Perth Mint Spot,Gold,AUD,Bid,Low,1806.45
03/04/19,Perth Mint Spot,Gold,AUD,Bid,Low,1810.69
04/04/19,Perth Mint Spot,Gold,AUD,Bid,Low,1807.9
05/04/19,Perth Mint Spot,Gold,AUD,Bid,Low,1803.86
08/04/19,Perth Mint Spot,Gold,AUD,Bid,Low,1815.26
09/04/19,Perth Mint Spot,Gold,AUD,Bid,Low,1812.5
10/04/19,Perth Mint Spot,Gold,AUD,Bid,Low,1818.92
11/04/19,Perth Mint Spot,Gold,AUD,Bid,Low,1818.69
12/04/19,Perth Mint Spot,Gold,AUD,Bid,Low,1802.85
15/04/19,Perth Mint Spot,Gold,AUD,Bid,Low,1790.22
16/04/19,Perth Mint Spot,Gold,AUD,Bid,Low,1791.15
17/04/19,Perth Mint Spot,Gold,AUD,Bid,Low,1769.33
18/04/19,Perth Mint Spot,Gold,AUD,Bid,Low,1765.55
19/04/19,Perth Mint Spot,Gold,AUD,Bid,Low,1778.24
22/04/19,Perth Mint Spot,Gold,AUD,Bid,Low,1784.37
23/04/19,Perth Mint Spot,Gold,AUD,Bid,Low,1782.71
24/04/19,Perth Mint Spot,Gold,AUD,Bid,Low,1787.1
25/04/19,Perth Mint Spot,Gold,AUD,Bid,Low,1812.55
26/04/19,Perth Mint Spot,Gold,AUD,Bid,Low,1816.16
29/04/19,Perth Mint Spot,Gold,AUD,Bid,Low,1813.47
30/04/19,Perth Mint Spot,Gold,AUD,Bid,Low,1810.23
01/05/19,Perth Mint Spot,Gold,AUD,Bid,Low,1809.54
02/05/19,Perth Mint Spot,Gold,AUD,Bid,Low,1805.08
03/05/19,Perth Mint Spot,Gold,AUD,Bid,Low,1810.98
06/05/19,Perth Mint Spot,Gold,AUD,Bid,Low,1829.38
07/05/19,Perth Mint Spot,Gold,AUD,Bid,Low,1818.48
08/05/19,Perth Mint Spot,Gold,AUD,Bid,Low,1827.15
09/05/19,Perth Mint Spot,Gold,AUD,Bid,Low,1827.39
10/05/19,Perth Mint Spot,Gold,AUD,Bid,Low,1826.97
13/05/19,Perth Mint Spot,Gold,AUD,Bid,Low,1835.39
14/05/19,Perth Mint Spot,Gold,AUD,Bid,Low,1863.33
15/05/19,Perth Mint Spot,Gold,AUD,Bid,Low,1863.3
16/05/19,Perth Mint Spot,Gold,AUD,Bid,Low,1865.77
17/05/19,Perth Mint Spot,Gold,AUD,Bid,Low,1859.61
20/05/19,Perth Mint Spot,Gold,AUD,Bid,Low,1837.32
21/05/19,Perth Mint Spot,Gold,AUD,Bid,Low,1840.56
22/05/19,Perth Mint Spot,Gold,AUD,Bid,Low,1846.54
23/05/19,Perth Mint Spot,Gold,AUD,Bid,Low,1846.72
24/05/19,Perth Mint Spot,Gold,AUD,Bid,Low,1854.61
27/05/19,Perth Mint Spot,Gold,AUD,Bid,Low,1849.56
28/05/19,Perth Mint Spot,Gold,AUD,Bid,Low,1847.75
29/05/19,Perth Mint Spot,Gold,AUD,Bid,Low,1842.87
30/05/19,Perth Mint Spot,Gold,AUD,Bid,Low,1836.63
31/05/19,Perth Mint Spot,Gold,AUD,Bid,Low,1859.54
03/06/19,Perth Mint Spot,Gold,AUD,Bid,Low,1880.62
04/06/19,Perth Mint Spot,Gold,AUD,Bid,Low,1892.13
05/06/19,Perth Mint Spot,Gold,AUD,Bid,Low,1890.27
06/06/19,Perth Mint Spot,Gold,AUD,Bid,Low,1903.24
07/06/19,Perth Mint Spot,Gold,AUD,Bid,Low,1905.1
10/06/19,Perth Mint Spot,Gold,AUD,Bid,Low,1899.24
11/06/19,Perth Mint Spot,Gold,AUD,Bid,Low,1895.97
12/06/19,Perth Mint Spot,Gold,AUD,Bid,Low,1902.04
13/06/19,Perth Mint Spot,Gold,AUD,Bid,Low,1919.06
14/06/19,Perth Mint Spot,Gold,AUD,Bid,Low,1938.79
17/06/19,Perth Mint Spot,Gold,AUD,Bid,Low,1937.63
18/06/19,Perth Mint Spot,Gold,AUD,Bid,Low,1949.86
19/06/19,Perth Mint Spot,Gold,AUD,Bid,Low,1948.94
20/06/19,Perth Mint Spot,Gold,AUD,Bid,Low,1968.39
21/06/19,Perth Mint Spot,Gold,AUD,Bid,Low,1996.86
24/06/19,Perth Mint Spot,Gold,AUD,Bid,Low,2011.84
25/06/19,Perth Mint Spot,Gold,AUD,Bid,Low,2038.62
26/06/19,Perth Mint Spot,Gold,AUD,Bid,Low,2011.24
27/06/19,Perth Mint Spot,Gold,AUD,Bid,Low,1999.79
28/06/19,Perth Mint Spot,Gold,AUD,Bid,Low,2006.75
01/07/19,Perth Mint Spot,Gold,AUD,Bid,Low,1972.98
02/07/19,Perth Mint Spot,Gold,AUD,Bid,Low,1984.97
03/07/19,Perth Mint Spot,Gold,AUD,Bid,Low,2027.28
04/07/19,Perth Mint Spot,Gold,AUD,Bid,Low,2004.07
05/07/19,Perth Mint Spot,Gold,AUD,Bid,Low,2010.34
08/07/19,Perth Mint Spot,Gold,AUD,Bid,Low,1995.72
09/07/19,Perth Mint Spot,Gold,AUD,Bid,Low,1994.68
10/07/19,Perth Mint Spot,Gold,AUD,Bid,Low,2006.71
11/07/19,Perth Mint Spot,Gold,AUD,Bid,Low,2033.7
12/07/19,Perth Mint Spot,Gold,AUD,Bid,Low,2003.3
15/07/19,Perth Mint Spot,Gold,AUD,Bid,Low,2001.79
16/07/19,Perth Mint Spot,Gold,AUD,Bid,Low,2004.4
17/07/19,Perth Mint Spot,Gold,AUD,Bid,Low,1996.72
18/07/19,Perth Mint Spot,Gold,AUD,Bid,Low,2014.84
19/07/19,Perth Mint Spot,Gold,AUD,Bid,Low,2033.3
22/07/19,Perth Mint Spot,Gold,AUD,Bid,Low,2019.25
23/07/19,Perth Mint Spot,Gold,AUD,Bid,Low,2012.26
24/07/19,Perth Mint Spot,Gold,AUD,Bid,Low,2018.99
25/07/19,Perth Mint Spot,Gold,AUD,Bid,Low,2033.59
26/07/19,Perth Mint Spot,Gold,AUD,Bid,Low,2031.78
29/07/19,Perth Mint Spot,Gold,AUD,Bid,Low,2048.62
30/07/19,Perth Mint Spot,Gold,AUD,Bid,Low,2057.28
31/07/19,Perth Mint Spot,Gold,AUD,Bid,Low,2067.8
01/08/19,Perth Mint Spot,Gold,AUD,Bid,Low,2046.0
02/08/19,Perth Mint Spot,Gold,AUD,Bid,Low,2097.89
05/08/19,Perth Mint Spot,Gold,AUD,Bid,Low,2115.13
06/08/19,Perth Mint Spot,Gold,AUD,Bid,Low,2146.38
07/08/19,Perth Mint Spot,Gold,AUD,Bid,Low,2174.98
08/08/19,Perth Mint Spot,Gold,AUD,Bid,Low,2199.99
09/08/19,Perth Mint Spot,Gold,AUD,Bid,Low,2200.84
12/08/19,Perth Mint Spot,Gold,AUD,Bid,Low,2191.71
13/08/19,Perth Mint Spot,Gold,AUD,Bid,Low,2232.11
14/08/19,Perth Mint Spot,Gold,AUD,Bid,Low,2201.31
15/08/19,Perth Mint Spot,Gold,AUD,Bid,Low,2225.43
16/08/19,Perth Mint Spot,Gold,AUD,Bid,Low,2222.66
19/08/19,Perth Mint Spot,Gold,AUD,Bid,Low,2212.56
20/08/19,Perth Mint Spot,Gold,AUD,Bid,Low,2199.12
21/08/19,Perth Mint Spot,Gold,AUD,Bid,Low,2203.62
22/08/19,Perth Mint Spot,Gold,AUD,Bid,Low,2207.64
23/08/19,Perth Mint Spot,Gold,AUD,Bid,Low,2206.79
26/08/19,Perth Mint Spot,Gold,AUD,Bid,Low,2254.51
27/08/19,Perth Mint Spot,Gold,AUD,Bid,Low,2250.65
28/08/19,Perth Mint Spot,Gold,AUD,Bid,Low,2268.81
29/08/19,Perth Mint Spot,Gold,AUD,Bid,Low,2278.62
30/08/19,Perth Mint Spot,Gold,AUD,Bid,Low,2262.18
02/09/19,Perth Mint Spot,Gold,AUD,Bid,Low,2256.83
03/09/19,Perth Mint Spot,Gold,AUD,Bid,Low,2266.4
04/09/19,Perth Mint Spot,Gold,AUD,Bid,Low,2260.28
05/09/19,Perth Mint Spot,Gold,AUD,Bid,Low,2257.26
06/09/19,Perth Mint Spot,Gold,AUD,Bid,Low,2202.5
09/09/19,Perth Mint Spot,Gold,AUD,Bid,Low,2191.38
10/09/19,Perth Mint Spot,Gold,AUD,Bid,Low,2165.99
11/09/19,Perth Mint Spot,Gold,AUD,Bid,Low,2162.67
12/09/19,Perth Mint Spot,Gold,AUD,Bid,Low,2164.02
13/09/19,Perth Mint Spot,Gold,AUD,Bid,Low,2173.48
16/09/19,Perth Mint Spot,Gold,AUD,Bid,Low,2179.06
17/09/19,Perth Mint Spot,Gold,AUD,Bid,Low,2177.76
18/09/19,Perth Mint Spot,Gold,AUD,Bid,Low,2182.35
19/09/19,Perth Mint Spot,Gold,AUD,Bid,Low,2180.99
20/09/19,Perth Mint Spot,Gold,AUD,Bid,Low,2200.54
23/09/19,Perth Mint Spot,Gold,AUD,Bid,Low,2230.83
24/09/19,Perth Mint Spot,Gold,AUD,Bid,Low,2239.17
25/09/19,Perth Mint Spot,Gold,AUD,Bid,Low,2246.22
26/09/19,Perth Mint Spot,Gold,AUD,Bid,Low,2223.59
27/09/19,Perth Mint Spot,Gold,AUD,Bid,Low,2209.17
30/09/19,Perth Mint Spot,Gold,AUD,Bid,Low,2198.24
01/10/19,Perth Mint Spot,Gold,AUD,Bid,Low,2166.76
02/10/19,Perth Mint Spot,Gold,AUD,Bid,Low,2194.65
03/10/19,Perth Mint Spot,Gold,AUD,Bid,Low,2226.26
04/10/19,Perth Mint Spot,Gold,AUD,Bid,Low,2226.87
07/10/19,Perth Mint Spot,Gold,AUD,Bid,Low,2218.27
08/10/19,Perth Mint Spot,Gold,AUD,Bid,Low,2203.88
09/10/19,Perth Mint Spot,Gold,AUD,Bid,Low,2228.17
10/10/19,Perth Mint Spot,Gold,AUD,Bid,Low,2227.56
11/10/19,Perth Mint Spot,Gold,AUD,Bid,Low,2199.73
14/10/19,Perth Mint Spot,Gold,AUD,Bid,Low,2180.08
15/10/19,Perth Mint Spot,Gold,AUD,Bid,Low,2196.16
16/10/19,Perth Mint Spot,Gold,AUD,Bid,Low,2189.29
17/10/19,Perth Mint Spot,Gold,AUD,Bid,Low,2182.94
18/10/19,Perth Mint Spot,Gold,AUD,Bid,Low,2171.28
21/10/19,Perth Mint Spot,Gold,AUD,Bid,Low,2162.3
22/10/19,Perth Mint Spot,Gold,AUD,Bid,Low,2153.29
23/10/19,Perth Mint Spot,Gold,AUD,Bid,Low,2164.84
24/10/19,Perth Mint Spot,Gold,AUD,Bid,Low,2170.57
25/10/19,Perth Mint Spot,Gold,AUD,Bid,Low,2197.73
28/10/19,Perth Mint Spot,Gold,AUD,Bid,Low,2200.37
29/10/19,Perth Mint Spot,Gold,AUD,Bid,Low,2171.1
30/10/19,Perth Mint Spot,Gold,AUD,Bid,Low,2162.37
31/10/19,Perth Mint Spot,Gold,AUD,Bid,Low,2158.14
01/11/19,Perth Mint Spot,Gold,AUD,Bid,Low,2180.68
04/11/19,Perth Mint Spot,Gold,AUD,Bid,Low,2180.09
05/11/19,Perth Mint Spot,Gold,AUD,Bid,Low,2168.69
06/11/19,Perth Mint Spot,Gold,AUD,Bid,Low,2146.92
07/11/19,Perth Mint Spot,Gold,AUD,Bid,Low,2149.54
08/11/19,Perth Mint Spot,Gold,AUD,Bid,Low,2124.36
11/11/19,Perth Mint Spot,Gold,AUD,Bid,Low,2123.25
12/11/19,Perth Mint Spot,Gold,AUD,Bid,Low,2113.01
13/11/19,Perth Mint Spot,Gold,AUD,Bid,Low,2124.99
14/11/19,Perth Mint Spot,Gold,AUD,Bid,Low,2135.8
15/11/19,Perth Mint Spot,Gold,AUD,Bid,Low,2150.83
18/11/19,Perth Mint Spot,Gold,AUD,Bid,Low,2138.86
19/11/19,Perth Mint Spot,Gold,AUD,Bid,Low,2152.57
20/11/19,Perth Mint Spot,Gold,AUD,Bid,Low,2153.53
21/11/19,Perth Mint Spot,Gold,AUD,Bid,Low,2158.81
22/11/19,Perth Mint Spot,Gold,AUD,Bid,Low,2150.44
25/11/19,Perth Mint Spot,Gold,AUD,Bid,Low,2141.47
26/11/19,Perth Mint Spot,Gold,AUD,Bid,Low,2138.05
27/11/19,Perth Mint Spot,Gold,AUD,Bid,Low,2145.72
28/11/19,Perth Mint Spot,Gold,AUD,Bid,Low,2142.27
29/11/19,Perth Mint Spot,Gold,AUD,Bid,Low,2145.03
02/12/19,Perth Mint Spot,Gold,AUD,Bid,Low,2140.1
03/12/19,Perth Mint Spot,Gold,AUD,Bid,Low,2129.99
04/12/19,Perth Mint Spot,Gold,AUD,Bid,Low,2150.93
05/12/19,Perth Mint Spot,Gold,AUD,Bid,Low,2148.94
06/12/19,Perth Mint Spot,Gold,AUD,Bid,Low,2147.99
09/12/19,Perth Mint Spot,Gold,AUD,Bid,Low,2131.3
10/12/19,Perth Mint Spot,Gold,AUD,Bid,Low,2132.59
11/12/19,Perth Mint Spot,Gold,AUD,Bid,Low,2141.94
12/12/19,Perth Mint Spot,Gold,AUD,Bid,Low,2134.94
13/12/19,Perth Mint Spot,Gold,AUD,Bid,Low,2111.26
16/12/19,Perth Mint Spot,Gold,AUD,Bid,Low,2137.81
17/12/19,Perth Mint Spot,Gold,AUD,Bid,Low,2141.61
18/12/19,Perth Mint Spot,Gold,AUD,Bid,Low,2149.78
19/12/19,Perth Mint Spot,Gold,AUD,Bid,Low,2139.43
20/12/19,Perth Mint Spot,Gold,AUD,Bid,Low,2138.5
